order_id,user_id,order_ts,status
ORD-0017442,3492.0,2026-01-20 03:33:14,completed
ORD-0015719,3777.0,2026-01-25 19:08:11,completed
ORD-0010115,465.0,2026-01-18 10:39:20,completed
ORD-0009903,2502.0,2026-01-30 12:00:42,completed
ORD-0011400,594.0,2026-01-02 10:20:57,shipped
ORD-0002210,2976.0,2026-01-21 13:10:02,cancelled
ORD-0017473,1051.0,2026-01-30 17:08:28,shipped
ORD-0017390,2474.0,2026-01-02 18:10:12,cancelled
ORD-0022213,1359.0,2026-01-21 11:49:40,shipped
ORD-0024921,1405.0,2026-01-14 08:18:01,completed
ORD-0013083,4983.0,2026-01-03 08:15:58,completed
ORD-0013749,255.0,2026-01-28 07:06:28,shipped
ORD-0002496,1237.0,2026-01-18 04:47:53,completed
ORD-0019975,19.0,2026-01-10 08:07:11,completed
ORD-0000747,2642.0,2026-01-27 16:56:14,completed
ORD-0023813,3403.0,2026-01-01 10:09:22,completed
ORD-0012138,1108.0,2026-01-11 02:10:45,completed
ORD-0002702,1177.0,2026-01-26 11:19:15,completed
ORD-0006182,3201.0,2026-01-26 02:08:31,pending
ORD-0001795,3128.0,2026-01-29 08:07:28,pending
ORD-0021024,2153.0,2026-01-24 20:27:52,completed
ORD-0003670,323.0,2026-01-15 01:27:57,completed
ORD-0007746,1714.0,2026-01-20 06:42:10,completed
ORD-0020395,3718.0,2026-01-01 05:44:52,pending
ORD-0006661,3840.0,2026-01-04 10:21:46,completed
ORD-0016829,3939.0,2026-01-08 21:20:18,shipped
ORD-0015488,1377.0,2026-01-10 06:17:13,cancelled
ORD-0020153,4995.0,2026-01-23 11:02:21,completed
ORD-0001777,4881.0,2026-01-30 21:37:26,shipped
ORD-0014599,519.0,2026-01-12 03:32:31,completed
ORD-0004630,4728.0,2026-01-25 08:56:13,completed
ORD-0018306,2120.0,2026-01-03 18:58:49,pending
ORD-0012789,980.0,2026-01-26 18:21:33,pending
ORD-0022318,187.0,2026-01-13 02:20:58,completed
ORD-0013769,3509.0,2026-01-03 11:19:25,completed
ORD-0022230,3912.0,2026-01-09 13:45:41,completed
ORD-0011512,4099.0,2026-01-21 18:30:37,completed
ORD-0009802,1141.0,2026-01-25 22:16:36,completed
ORD-0005283,1024.0,2026-01-02 01:52:40,shipped
ORD-0020649,566.0,2026-01-06 15:42:52,completed
ORD-0010722,3224.0,2026-01-25 21:48:08,completed
ORD-0007096,1561.0,2026-01-05 18:42:23,cancelled
ORD-0021085,983.0,2026-01-29 22:10:29,shipped
ORD-0000382,1697.0,2026-01-04 07:13:15,shipped
ORD-0021942,3452.0,2026-01-15 10:43:57,pending
ORD-0010207,3878.0,2026-01-28 06:20:08,completed
ORD-0014612,2333.0,2026-01-22 00:09:49,pending
ORD-0022687,77.0,2026-01-22 07:52:04,completed
ORD-0001677,1667.0,2026-01-30 00:33:48,completed
ORD-0000715,2485.0,2026-01-01 04:30:19,completed
ORD-0002679,891.0,2026-01-24 20:00:30,cancelled
ORD-0014884,4350.0,2026-01-08 13:05:26,shipped
ORD-0007478,1090.0,2026-01-19 12:34:14,pending
ORD-0018239,2730.0,2026-01-18 19:03:39,pending
ORD-0024632,4601.0,2026-01-04 21:10:31,completed
ORD-0019398,267.0,2026-01-21 16:57:17,cancelled
ORD-0022155,102.0,2026-01-05 20:00:03,shipped
ORD-0023886,4487.0,2026-01-17 16:07:59,pending
ORD-0003439,4865.0,2026-01-22 17:28:33,cancelled
ORD-0008118,2556.0,2026-01-01 01:03:10,shipped
ORD-0019828,4400.0,2026-01-11 19:26:19,completed
ORD-0003825,1463.0,2026-01-06 19:48:08,completed
ORD-0024647,4980.0,2026-01-01 23:18:47,pending
ORD-0001587,1136.0,2026-01-15 20:37:20,completed
ORD-0000007,792.0,2026-01-10 04:17:38,completed
ORD-0002744,3016.0,2026-01-31 05:52:51,completed
ORD-0017985,4963.0,2026-01-15 05:07:27,shipped
ORD-0003266,1337.0,2026-01-24 21:00:59,shipped
ORD-0014701,2338.0,2026-01-23 22:08:37,completed
ORD-0011605,2138.0,2026-01-18 00:45:07,completed
ORD-0006196,1856.0,2026-01-14 20:18:37,completed
ORD-0020846,1710.0,2026-01-09 09:37:27,completed
ORD-0021570,995.0,2026-01-29 21:44:44,cancelled
ORD-0020513,3804.0,2026-01-12 09:08:52,completed
ORD-0010655,3156.0,2026-01-14 06:00:33,completed
ORD-0023979,2903.0,2026-01-15 14:12:23,cancelled
ORD-0003570,1581.0,2026-01-23 21:43:02,pending
ORD-0021217,3505.0,2026-01-02 03:44:17,completed
ORD-0006538,754.0,2026-01-12 14:08:30,cancelled
ORD-0014846,2562.0,2026-01-16 09:05:37,completed
ORD-0019777,1151.0,2026-01-17 15:49:57,completed
ORD-0012037,1141.0,2026-01-31 05:09:30,shipped
ORD-0007013,4345.0,2026-01-02 15:13:28,pending
ORD-0006316,1180.0,2026-01-28 21:51:44,cancelled
ORD-0018574,452.0,2026-01-13 16:57:34,shipped
ORD-0012751,1667.0,2026-01-30 01:32:21,completed
ORD-0010944,879.0,2026-01-14 14:11:51,completed
ORD-0019721,902.0,2026-01-12 20:18:45,completed
ORD-0020119,3127.0,2026-01-20 14:28:15,completed
ORD-0013015,2805.0,2026-01-06 23:28:05,completed
ORD-0001024,105.0,2026-01-10 04:08:48,shipped
ORD-0000889,1997.0,2026-01-27 22:35:29,completed
ORD-0020297,104.0,2026-01-18 21:50:31,completed
ORD-0011475,3448.0,2026-01-06 03:01:49,pending
ORD-0011828,146.0,2026-01-16 10:12:42,pending
ORD-0009805,4048.0,2026-01-29 20:35:28,completed
ORD-0017063,3277.0,2026-01-24 13:36:25,completed
ORD-0009021,942.0,2026-01-17 03:26:22,completed
ORD-0006654,2483.0,2026-01-03 19:05:09,shipped
ORD-0010506,1094.0,2026-01-03 10:33:37,cancelled
ORD-0013985,4007.0,2026-01-15 07:03:14,completed
ORD-0006721,1547.0,2026-01-19 06:15:39,completed
ORD-0016816,4120.0,2026-01-23 06:28:04,completed
ORD-0007271,4659.0,2026-01-29 15:28:11,completed
ORD-0004936,4920.0,2026-01-11 06:02:00,cancelled
ORD-0008040,1462.0,2026-01-23 00:15:41,shipped
ORD-0020724,1411.0,2026-01-17 22:23:26,cancelled
ORD-0003987,4608.0,2026-01-28 13:45:01,pending
ORD-0018408,4343.0,2026-01-30 16:31:16,completed
ORD-0010322,3927.0,2026-01-24 21:18:18,completed
ORD-0014019,1697.0,2026-01-25 16:46:25,cancelled
ORD-0012629,625.0,2026-01-27 05:00:36,cancelled
ORD-0010805,1580.0,2026-01-28 02:40:37,cancelled
ORD-0018477,2691.0,2026-01-21 19:32:11,cancelled
ORD-0015579,247.0,2026-01-09 12:55:27,completed
ORD-0017522,379.0,2026-01-03 16:51:47,pending
ORD-0019136,1963.0,2026-01-28 16:27:21,completed
ORD-0022706,230.0,2026-01-10 02:27:39,completed
ORD-0011506,3596.0,2026-01-05 04:56:13,shipped
ORD-0003144,961.0,2026-01-19 06:56:39,shipped
ORD-0018502,4024.0,2026-01-03 01:04:46,shipped
ORD-0018699,557.0,2026-01-17 13:19:16,completed
ORD-0014051,4656.0,2026-01-14 03:34:18,completed
ORD-0008318,1473.0,2026-01-11 23:27:09,completed
ORD-0009910,1565.0,2026-01-17 18:22:51,completed
ORD-0010046,4966.0,2026-01-06 07:35:51,completed
ORD-0020090,3713.0,2026-01-17 23:01:39,completed
ORD-0011491,540.0,2026-01-18 21:05:15,pending
ORD-0010942,1257.0,2026-01-28 08:01:13,cancelled
ORD-0010609,3756.0,2026-01-25 10:03:46,completed
ORD-0013506,1201.0,2026-01-10 18:27:57,completed
ORD-0011604,2036.0,2026-01-24 07:09:06,pending
ORD-0024419,699.0,2026-01-25 22:08:09,completed
ORD-0023650,3699.0,2026-01-07 06:14:18,completed
ORD-0000559,4272.0,2026-01-21 16:35:11,completed
ORD-0009842,2803.0,2026-01-11 13:37:45,completed
ORD-0024411,1590.0,2026-01-22 12:43:24,completed
ORD-0007538,654.0,2026-01-11 08:15:06,completed
ORD-0016191,3695.0,2026-01-28 16:07:03,cancelled
ORD-0024438,3308.0,2026-01-15 12:57:44,completed
ORD-0015539,3297.0,2026-01-10 07:17:57,pending
ORD-0022639,740.0,2026-01-03 00:22:23,shipped
ORD-0003683,3047.0,2026-01-07 15:59:44,shipped
ORD-0022364,2887.0,2026-01-26 08:10:08,cancelled
ORD-0005091,1930.0,2026-01-04 22:42:54,completed
ORD-0008604,4822.0,2026-01-17 22:31:57,pending
ORD-0015826,3975.0,2026-01-03 15:39:06,completed
ORD-0016089,382.0,2026-01-09 17:46:07,cancelled
ORD-0013247,3239.0,2026-01-25 03:10:00,cancelled
ORD-0022278,1830.0,2026-01-02 20:21:14,completed
ORD-0002186,1365.0,2026-01-16 08:48:39,shipped
ORD-0001456,1092.0,2026-01-05 15:54:55,cancelled
ORD-0014144,463.0,2026-01-15 22:47:13,cancelled
ORD-0019240,4460.0,2026-01-18 00:05:22,cancelled
ORD-0004334,720.0,2026-01-31 09:41:41,completed
ORD-0004739,1002.0,2026-01-08 06:50:47,shipped
ORD-0004602,1154.0,2026-01-23 09:21:37,shipped
ORD-0024757,763.0,2026-01-14 22:28:40,completed
ORD-0013318,2984.0,2026-01-21 20:38:01,completed
ORD-0001148,4554.0,2026-01-29 11:49:18,shipped
ORD-0017310,1227.0,2026-01-22 04:51:46,completed
ORD-0017978,4879.0,2026-01-29 10:38:08,pending
ORD-0001837,1065.0,2026-01-13 18:01:06,completed
ORD-0010629,1830.0,2026-01-24 11:46:05,shipped
ORD-0020266,2835.0,2026-01-18 12:13:02,completed
ORD-0012728,2238.0,2026-01-07 05:03:05,shipped
ORD-0006758,3603.0,2026-01-09 11:52:18,cancelled
ORD-0013105,212.0,2026-01-26 03:40:20,pending
ORD-0011791,646.0,2026-01-21 23:26:06,completed
ORD-0003754,3723.0,2026-01-04 20:27:38,completed
ORD-0016074,2339.0,2026-01-01 16:09:32,completed
ORD-0022752,2994.0,2026-01-14 19:22:01,pending
ORD-0007217,4250.0,2026-01-30 09:56:13,cancelled
ORD-0016243,1464.0,2026-01-27 17:55:08,completed
ORD-0003509,4438.0,2026-01-30 19:22:04,completed
ORD-0023893,2899.0,2026-01-29 00:00:02,completed
ORD-0017702,2258.0,2026-01-15 11:49:04,completed
ORD-0017147,4027.0,2026-01-11 20:55:32,completed
ORD-0015609,3802.0,2026-01-06 02:46:22,completed
ORD-0013805,4190.0,2026-01-10 06:27:14,pending
ORD-0023568,4540.0,2026-01-03 02:12:22,completed
ORD-0000536,1356.0,2026-01-28 18:09:04,pending
ORD-0009243,507.0,2026-01-03 12:48:51,cancelled
ORD-0013295,1990.0,2026-01-18 01:01:25,completed
ORD-0022245,2122.0,2026-01-17 23:09:20,completed
ORD-0008716,1909.0,2026-01-08 22:47:27,pending
ORD-0020795,4248.0,2026-01-07 06:04:29,completed
ORD-0024781,211.0,2026-01-17 17:02:35,pending
ORD-0011863,3634.0,2026-01-23 18:19:13,completed
ORD-0023924,3174.0,2026-01-22 02:08:21,completed
ORD-0004451,2897.0,2026-01-31 01:35:17,completed
ORD-0018942,2732.0,2026-01-10 23:20:53,shipped
ORD-0006349,989.0,2026-01-18 05:09:19,completed
ORD-0005140,68.0,2026-01-22 17:36:32,pending
ORD-0022045,646.0,2026-01-14 15:14:24,completed
ORD-0016865,2070.0,2026-01-21 07:27:40,completed
ORD-0007918,3651.0,2026-01-04 09:40:35,shipped
ORD-0024837,26.0,2026-01-12 15:42:50,completed
ORD-0014650,4836.0,2026-01-15 05:46:53,cancelled
ORD-0014446,12.0,2026-01-23 16:46:14,completed
ORD-0000822,225.0,2026-01-03 18:10:49,pending
ORD-0021905,1692.0,2026-01-22 13:43:27,pending
ORD-0022031,4889.0,2026-01-29 13:48:50,completed
ORD-0012054,41.0,2026-01-26 18:44:10,completed
ORD-0012572,4773.0,2026-01-25 10:38:24,completed
ORD-0015348,254.0,2026-01-04 18:36:54,completed
ORD-0014698,793.0,2026-01-18 23:59:13,pending
ORD-0019877,4113.0,2026-01-21 17:52:57,completed
ORD-0018380,4999.0,2026-01-14 04:50:58,completed
ORD-0005454,1825.0,2026-01-16 03:19:21,completed
ORD-0019669,3928.0,2026-01-05 12:37:21,completed
ORD-0001278,4083.0,2026-01-13 04:43:56,cancelled
ORD-0023070,3274.0,2026-01-11 08:18:52,completed
ORD-0007878,2328.0,2026-01-16 05:29:31,completed
ORD-0002195,3616.0,2026-01-17 13:33:48,completed
ORD-0010425,1288.0,2026-01-01 13:08:44,completed
ORD-0016905,2697.0,2026-01-26 23:41:30,shipped
ORD-0001671,635.0,2026-01-11 09:49:24,completed
ORD-0005428,2456.0,2026-01-19 17:50:20,cancelled
ORD-0018241,2840.0,2026-01-17 18:14:23,completed
ORD-0008618,4924.0,2026-01-05 10:23:44,completed
ORD-0012036,1698.0,2026-01-29 00:30:36,completed
ORD-0000362,2719.0,2026-01-21 11:04:18,completed
ORD-0018604,1253.0,2026-01-15 04:41:29,pending
ORD-0020449,2840.0,2026-01-06 05:55:02,completed
ORD-0016990,2286.0,2026-01-17 03:02:35,cancelled
ORD-0003871,32.0,2026-01-17 00:31:17,cancelled
ORD-0012376,605.0,2026-01-09 15:04:00,completed
ORD-0011833,2501.0,2026-01-24 16:15:09,cancelled
ORD-0006578,4684.0,2026-01-20 12:33:52,shipped
ORD-0009521,2890.0,2026-01-02 06:00:54,completed
ORD-0012897,3353.0,2026-01-07 06:29:23,shipped
ORD-0022192,1685.0,2026-01-12 09:21:42,cancelled
ORD-0016628,1532.0,2026-01-12 15:23:29,pending
ORD-0013230,1075.0,2026-01-10 22:43:49,cancelled
ORD-0015662,4162.0,2026-01-13 03:42:06,shipped
ORD-0003025,4276.0,2026-01-08 07:02:11,completed
ORD-0020061,4639.0,2026-01-31 17:55:19,completed
ORD-0017463,1763.0,2026-01-17 03:32:58,completed
ORD-0013677,117.0,2026-01-13 05:36:39,completed
ORD-0018977,3429.0,2026-01-27 12:01:57,completed
ORD-0017291,3105.0,2026-01-29 01:55:40,shipped
ORD-0020138,2192.0,2026-01-17 15:08:22,completed
ORD-0001158,3705.0,2026-01-04 14:12:32,completed
ORD-0016570,2566.0,2026-01-13 11:46:34,cancelled
ORD-0002706,1896.0,2026-01-10 22:47:58,shipped
ORD-0013139,4385.0,2026-01-10 08:06:26,cancelled
ORD-0016917,4817.0,2026-01-05 16:53:38,completed
ORD-0024562,1424.0,2026-01-07 15:43:55,completed
ORD-0019333,4229.0,2026-01-17 09:46:38,completed
ORD-0023184,2065.0,2026-01-08 01:06:29,completed
ORD-0000461,2919.0,2026-01-03 04:45:06,completed
ORD-0002975,3990.0,2026-01-22 09:08:03,completed
ORD-0020783,2943.0,2026-01-11 10:06:45,pending
ORD-0006960,1632.0,2026-01-26 02:37:34,completed
ORD-0014147,2866.0,2026-01-08 10:55:15,completed
ORD-0006933,2583.0,2026-01-03 03:32:17,completed
ORD-0004388,3953.0,2026-01-07 04:00:18,shipped
ORD-0013912,2346.0,2026-01-18 14:44:30,completed
ORD-0017235,897.0,2026-01-15 15:13:18,cancelled
ORD-0016632,3884.0,2026-01-02 19:02:04,completed
ORD-0019271,3773.0,2026-01-26 23:04:58,cancelled
ORD-0018105,3036.0,2026-01-28 08:17:42,shipped
ORD-0017216,2461.0,2026-01-10 04:30:23,completed
ORD-0024091,4819.0,2026-01-06 09:13:21,cancelled
ORD-0021179,3425.0,2026-01-07 03:37:29,pending
ORD-0004502,1957.0,2026-01-25 04:03:51,cancelled
ORD-0013115,4036.0,2026-01-17 03:20:30,pending
ORD-0015968,2831.0,2026-01-25 01:37:05,cancelled
ORD-0002939,3894.0,2026-01-07 10:54:19,completed
ORD-0000488,4678.0,2026-01-11 15:33:01,completed
ORD-0009069,4990.0,2026-01-13 11:25:48,cancelled
ORD-0022022,1828.0,2026-01-01 07:30:45,completed
ORD-0000867,2130.0,2026-01-01 19:56:39,completed
ORD-0006069,,2026-01-29 13:12:34,cancelled
ORD-0003246,882.0,2026-01-17 10:56:42,shipped
ORD-0010009,1381.0,2026-01-24 12:33:12,pending
ORD-0013176,1898.0,2026-01-25 15:03:07,cancelled
ORD-0016675,4781.0,2026-01-21 10:08:41,pending
ORD-0019147,267.0,2026-01-08 12:12:28,shipped
ORD-0007257,119.0,2026-01-11 10:54:43,completed
ORD-0018012,3636.0,2026-01-26 15:29:20,shipped
ORD-0012568,2489.0,2026-01-26 09:31:11,completed
ORD-0022998,1479.0,2026-01-23 06:05:38,completed
ORD-0019483,3105.0,2026-01-10 22:18:25,completed
ORD-0000901,761.0,2026-01-13 14:27:24,cancelled
ORD-0002280,288.0,2026-01-13 18:37:25,completed
ORD-0023889,3014.0,2026-01-21 19:17:49,pending
ORD-0017407,3542.0,2026-01-11 04:17:06,cancelled
ORD-0003904,3206.0,2026-01-26 19:00:32,completed
ORD-0024866,836.0,2026-01-14 23:38:59,pending
ORD-0009723,1923.0,2026-01-14 13:22:10,pending
ORD-0023378,4020.0,2026-01-30 04:45:11,completed
ORD-0002135,3135.0,2026-01-25 10:06:05,shipped
ORD-0010373,3894.0,2026-01-28 22:52:25,shipped
ORD-0021047,2131.0,2026-01-13 23:27:51,completed
ORD-0016883,4303.0,2026-01-18 10:52:01,completed
ORD-0024706,907.0,2026-01-21 15:35:50,completed
ORD-0014995,3832.0,2026-01-20 21:31:20,completed
ORD-0024902,2730.0,2026-01-02 14:13:49,pending
ORD-0001648,182.0,2026-01-31 23:19:40,completed
ORD-0016504,598.0,2026-01-11 15:50:00,pending
ORD-0023163,3560.0,2026-01-25 20:41:29,completed
ORD-0023211,1749.0,2026-01-23 03:43:50,pending
ORD-0024386,3366.0,2026-01-23 21:21:07,cancelled
ORD-0023405,2896.0,2026-01-21 07:42:07,shipped
ORD-0018666,1915.0,2026-01-28 00:07:00,completed
ORD-0015192,233.0,2026-01-13 20:16:01,cancelled
ORD-0004352,333.0,2026-01-17 22:29:13,completed
ORD-0000129,273.0,2026-01-17 10:03:24,completed
ORD-0002933,2008.0,2026-01-13 20:04:40,pending
ORD-0019776,3826.0,2026-01-09 21:03:46,shipped
ORD-0022483,1989.0,2026-01-28 18:20:42,completed
ORD-0017251,4111.0,2026-01-29 02:34:42,completed
ORD-0007232,3904.0,2026-01-14 13:41:45,cancelled
ORD-0016862,2964.0,2026-01-01 16:07:01,completed
ORD-0006700,3088.0,2026-01-25 20:22:58,completed
ORD-0017947,2302.0,2026-01-21 04:24:52,pending
ORD-0016451,883.0,2026-01-13 07:42:51,completed
ORD-0019404,1138.0,2026-01-06 00:40:40,completed
ORD-0011492,3420.0,2026-01-30 21:27:06,pending
ORD-0002670,3103.0,2026-01-18 05:29:33,completed
ORD-0025000,4670.0,2026-01-15 18:34:48,completed
ORD-0021923,2210.0,2026-01-22 22:07:33,pending
ORD-0009993,2228.0,2026-01-30 06:25:17,completed
ORD-0024548,2920.0,2026-01-09 08:48:53,completed
ORD-0018924,3192.0,2026-01-10 07:45:31,shipped
ORD-0014468,3417.0,2026-01-29 18:58:46,completed
ORD-0008299,371.0,2026-01-11 08:51:14,shipped
ORD-0015612,1722.0,2026-01-08 03:31:18,completed
ORD-0009990,1766.0,2026-01-12 03:56:29,cancelled
ORD-0022083,4423.0,2026-01-21 22:36:43,cancelled
ORD-0021342,2728.0,2026-01-16 00:42:55,shipped
ORD-0018320,2901.0,2026-01-05 16:16:41,shipped
ORD-0008356,2912.0,2026-01-20 04:50:44,cancelled
ORD-0012841,307.0,2026-01-20 15:26:57,completed
ORD-0002681,3633.0,2026-01-08 13:06:03,completed
ORD-0008611,4329.0,2026-01-07 21:03:42,completed
ORD-0023219,3432.0,2026-01-19 18:22:41,pending
ORD-0015122,1942.0,2026-01-18 07:01:59,cancelled
ORD-0019809,379.0,2026-01-05 12:47:48,completed
ORD-0022309,2946.0,2026-01-11 06:36:38,shipped
ORD-0008333,129.0,2026-01-14 15:12:40,completed
ORD-0002627,4358.0,2026-01-25 12:55:04,shipped
ORD-0011292,2207.0,2026-01-12 11:10:04,completed
ORD-0005152,2659.0,2026-01-10 17:38:37,completed
ORD-0023288,3414.0,2026-01-29 22:57:51,completed
ORD-0011805,4645.0,2026-01-07 22:52:48,pending
ORD-0021967,3030.0,2026-01-14 04:30:33,completed
ORD-0010499,3280.0,2026-01-26 00:53:47,cancelled
ORD-0015176,3459.0,2026-01-12 14:27:07,completed
ORD-0014230,3362.0,2026-01-13 01:13:31,cancelled
ORD-0015767,3707.0,2026-01-30 18:42:45,cancelled
ORD-0017915,4199.0,2026-01-04 18:23:54,shipped
ORD-0014603,3888.0,2026-01-02 22:30:08,completed
ORD-0007098,4642.0,2026-01-28 03:56:18,completed
ORD-0022126,4547.0,2026-01-02 23:14:58,shipped
ORD-0022093,3276.0,2026-01-27 09:19:25,shipped
ORD-0018281,690.0,2026-01-14 07:47:48,shipped
ORD-0015618,594.0,2026-01-20 09:10:30,completed
ORD-0007782,3327.0,2026-01-03 19:01:47,completed
ORD-0003188,196.0,2026-01-06 12:28:47,completed
ORD-0021000,2297.0,2026-01-08 01:08:54,pending
ORD-0021921,141.0,2026-01-15 08:51:32,cancelled
ORD-0023596,2374.0,2026-01-01 00:11:41,completed
ORD-0015398,1104.0,2026-01-04 12:28:08,completed
ORD-0002185,2744.0,2026-01-11 13:21:10,shipped
ORD-0017682,2819.0,2026-01-19 02:49:07,cancelled
ORD-0005946,3722.0,2026-01-11 02:17:22,pending
ORD-0017595,371.0,2026-01-15 22:51:43,completed
ORD-0014203,2770.0,2026-01-25 17:37:46,cancelled
ORD-0004074,2101.0,2026-01-07 06:28:16,completed
ORD-0006163,4117.0,2026-01-30 10:19:31,completed
ORD-0023143,1482.0,2026-01-09 02:19:44,cancelled
ORD-0008857,400.0,2026-01-24 08:08:55,pending
ORD-0011270,3370.0,2026-01-16 21:09:26,completed
ORD-0004129,1002.0,2026-01-25 06:22:14,cancelled
ORD-0006243,4638.0,2026-01-07 22:14:50,pending
ORD-0024194,295.0,2026-01-19 22:04:56,completed
ORD-0002046,4698.0,2026-01-29 19:26:49,pending
ORD-0013049,2782.0,2026-01-18 18:42:02,shipped
ORD-0016205,1379.0,2026-01-23 03:26:07,completed
ORD-0023450,512.0,2026-01-18 23:19:47,completed
ORD-0005834,1972.0,2026-01-17 05:59:39,shipped
ORD-0004771,381.0,2026-01-06 23:28:56,shipped
ORD-0022321,826.0,2026-01-22 14:29:49,completed
ORD-0024614,2949.0,2026-01-04 23:55:16,completed
ORD-0019162,1135.0,2026-01-13 20:42:51,completed
ORD-0024570,724.0,2026-01-20 10:34:02,cancelled
ORD-0001465,3599.0,2026-01-01 08:08:35,shipped
ORD-0011386,438.0,2026-01-30 05:40:35,cancelled
ORD-0010982,2788.0,2026-01-25 06:40:45,completed
ORD-0006054,677.0,2026-01-09 08:10:27,shipped
ORD-0010126,2733.0,2026-01-26 01:09:46,shipped
ORD-0016842,1975.0,2026-01-08 20:42:22,completed
ORD-0012782,2737.0,2026-01-09 12:28:27,cancelled
ORD-0022835,1393.0,2026-01-26 22:14:29,completed
ORD-0001275,4425.0,2026-01-26 14:59:13,completed
ORD-0001334,3687.0,2026-01-27 23:59:10,cancelled
ORD-0024111,3922.0,2026-01-13 10:26:48,shipped
ORD-0003092,2932.0,2026-01-25 12:43:40,pending
ORD-0019366,3555.0,2026-01-15 19:51:21,pending
ORD-0015753,3992.0,2026-01-27 12:08:06,shipped
ORD-0008414,384.0,2026-01-07 23:59:11,cancelled
ORD-0019527,706.0,2026-01-21 23:47:32,completed
ORD-0017164,1321.0,2026-01-21 20:16:04,cancelled
ORD-0002179,1672.0,2026-01-28 09:35:06,pending
ORD-0023438,501.0,2026-01-26 22:28:58,cancelled
ORD-0010564,2488.0,2026-01-07 19:41:07,completed
ORD-0005909,1376.0,2026-01-15 22:10:24,shipped
ORD-0017268,2791.0,2026-01-30 00:44:15,completed
ORD-0012650,531.0,2026-01-10 00:56:49,completed
ORD-0001414,4078.0,2026-01-20 01:08:52,completed
ORD-0002784,189.0,2026-01-26 18:15:16,completed
ORD-0008958,1389.0,2026-01-02 00:25:37,completed
ORD-0006101,4443.0,2026-01-25 11:38:04,completed
ORD-0010463,23.0,2026-01-28 01:45:10,completed
ORD-0016791,845.0,2026-01-21 11:37:27,pending
ORD-0016186,4126.0,2026-01-07 10:10:47,completed
ORD-0006621,2868.0,2026-01-19 05:46:35,completed
ORD-0016583,1255.0,2026-01-05 09:51:24,completed
ORD-0023506,4994.0,2026-01-09 02:28:01,completed
ORD-0005377,3102.0,2026-01-25 18:25:48,completed
ORD-0021752,3813.0,2026-01-14 19:23:34,completed
ORD-0007655,3999.0,2026-01-22 06:15:15,completed
ORD-0005117,2356.0,2026-01-23 01:59:11,completed
ORD-0016442,4386.0,2026-01-12 03:15:11,pending
ORD-0018461,577.0,2026-01-25 06:35:12,completed
ORD-0016831,4422.0,2026-01-31 18:33:31,completed
ORD-0014735,1430.0,2026-01-20 14:07:22,cancelled
ORD-0013171,787.0,2026-01-16 09:11:25,shipped
ORD-0007287,3587.0,2026-01-20 08:05:15,completed
ORD-0009536,3739.0,2026-01-24 22:59:25,pending
ORD-0004910,25.0,2026-01-18 16:15:02,pending
ORD-0016791,845.0,2026-01-21 11:51:46,pending
ORD-0015017,4444.0,2026-01-13 04:50:46,pending
ORD-0005413,4795.0,2026-01-25 19:10:02,completed
ORD-0005728,4428.0,2026-01-30 15:55:44,completed
ORD-0005648,4601.0,2026-01-20 10:55:31,pending
ORD-0013362,,2026-01-27 06:07:08,completed
ORD-0006837,3025.0,2026-01-30 14:23:16,pending
ORD-0012790,1510.0,2026-01-12 14:08:54,pending
ORD-0012369,1329.0,2026-01-28 05:54:07,pending
ORD-0008087,2560.0,2026-01-14 20:28:52,shipped
ORD-0008275,3844.0,2026-01-29 13:19:55,cancelled
ORD-0021479,3254.0,2026-01-21 06:39:10,completed
ORD-0019060,1026.0,2026-01-15 10:58:35,completed
ORD-0002737,1239.0,2026-01-22 19:01:37,shipped
ORD-0014796,2361.0,2026-01-22 19:41:20,cancelled
ORD-0013104,4636.0,2026-01-05 15:54:36,cancelled
ORD-0017609,4307.0,2026-01-23 16:40:47,completed
ORD-0004231,3707.0,2026-01-07 13:22:23,shipped
ORD-0023899,3741.0,2026-01-30 18:36:20,pending
ORD-0015706,2494.0,2026-01-30 02:18:28,completed
ORD-0007020,4180.0,2026-01-12 00:38:02,completed
ORD-0011513,3482.0,2026-01-15 20:13:01,completed
ORD-0022370,2225.0,2026-01-03 04:08:01,completed
ORD-0007648,4472.0,2026-01-19 11:48:53,completed
ORD-0007398,2219.0,2026-01-26 23:11:39,completed
ORD-0015257,516.0,2026-01-10 07:23:02,completed
ORD-0012660,3002.0,2026-01-24 03:19:49,shipped
ORD-0012915,2553.0,2026-01-19 07:58:27,completed
ORD-0007917,3786.0,2026-01-04 07:01:27,cancelled
ORD-0024376,2498.0,2026-01-23 17:18:30,completed
ORD-0005709,4224.0,2026-01-03 22:29:35,pending
ORD-0019845,346.0,2026-01-21 20:25:14,completed
ORD-0024158,3928.0,2026-01-16 16:31:54,cancelled
ORD-0014132,4576.0,2026-01-12 04:12:49,shipped
ORD-0015764,4456.0,2026-01-27 09:55:31,pending
ORD-0022435,459.0,2026-01-12 08:52:31,completed
ORD-0005993,672.0,2026-01-02 20:31:00,completed
ORD-0022221,4160.0,2026-01-24 06:15:45,completed
ORD-0011407,3748.0,2026-01-07 16:27:19,pending
ORD-0001580,1312.0,2026-01-10 23:11:05,pending
ORD-0024049,4607.0,2026-01-04 02:36:21,pending
ORD-0002969,3328.0,2026-01-29 21:32:36,shipped
ORD-0006604,4366.0,2026-01-11 18:48:39,completed
ORD-0011582,45.0,2026-01-08 11:07:15,cancelled
